feature,importance_mean,importance_max,importance_std,positive_ratio,negative_ratio,skewness
original_shape_SurfaceArea,0.32030739590643953,0.8181289545446634,0.17167643409460334,0.3975409836065574,0.6024590163934426,0.7004912914171313
wavelet-LHL_glcm_Correlation,0.294068010861558,0.6530585602298379,0.14731264876819378,0.48770491803278687,0.5122950819672131,0.5049045592436159
log-sigma-5-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.1767309556494478,0.8802652710303664,0.13956571776941523,0.4344262295081967,0.5655737704918032,2.765601334812442
log-sigma-5-0-mm-3D_glcm_Imc2,0.1940160888537657,0.5934193359687925,0.13370964965192553,0.5245901639344263,0.47540983606557374,1.2294769636119187
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.18928296395678162,0.6649130503647029,0.13322219021076334,0.7213114754098361,0.2786885245901639,1.1750628322050027
wavelet-LLH_glcm_ClusterShade,0.17358253934433043,0.3779270772309974,0.10756751577254911,0.5450819672131147,0.45491803278688525,-0.15493286282211038
wavelet-HHH_glszm_ZoneEntropy,0.2015036394330672,0.605358834862709,0.10750506572725459,0.4918032786885246,0.5081967213114754,0.9771727048726744
wavelet-HLH_firstorder_Maximum,0.07196959499739682,0.5241210941970348,0.09366420169102276,0.8278688524590164,0.1721311475409836,3.426890704575949
wavelet-HHH_glszm_LargeAreaEmphasis,0.1601244098270125,0.4106480641849339,0.08153057294616266,0.6639344262295082,0.3360655737704918,0.4292494747070977
log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis,0.11505069974178188,0.40020154356956483,0.07882279101733294,0.7377049180327869,0.26229508196721313,1.2841080310379827
squareroot_glszm_GrayLevelNonUniformity,0.0573719739336158,0.29719070009887216,0.07268139226723198,0.44672131147540983,0.5532786885245902,2.3558400553259253
wavelet-HHH_glcm_DifferenceEntropy,0.04064423439260887,0.4300332334637642,0.06853982366332462,0.12295081967213115,0.8770491803278688,3.68710610046193
wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.07211303563937388,0.29985835082829,0.06565902993449076,0.45081967213114754,0.5491803278688525,1.158716186281806
wavelet-HHH_glcm_Autocorrelation,0.16170163750905184,0.33282968737185004,0.06413196849427577,0.5,0.5,0.34345067277101293
original_glszm_SizeZoneNonUniformity,0.10662734755245229,0.23512767888605596,0.06102418583607031,0.3360655737704918,0.6639344262295082,0.11944997719938492
wavelet-HLL_glcm_ClusterShade,0.10855946516247889,0.3606035861745477,0.06061168647298533,0.5409836065573771,0.45901639344262296,1.101238831691411
gradient_glcm_Imc1,0.03784351360262755,0.28702730651944874,0.059002152736794405,0.44672131147540983,0.5532786885245902,3.002238751605581
logarithm_glszm_ZoneEntropy,0.06753121791549885,0.3174974552448839,0.05284193899215217,0.7008196721311475,0.29918032786885246,2.345651851438765
square_firstorder_Kurtosis,0.04867383723773189,0.26153964824974535,0.05172666102935168,0.19262295081967212,0.8073770491803278,2.4847355472460673
original_ngtdm_Busyness,0.02106158043509809,0.34966147974133494,0.05114891482962149,0.9221311475409836,0.0778688524590164,5.269952761389264
log-sigma-4-0-mm-3D_glcm_Imc2,0.08418326015923876,0.19275239398702979,0.04957018638323486,0.5286885245901639,0.4713114754098361,0.4812293952509283
square_firstorder_Entropy,0.009441767267455327,0.385694692209363,0.04669952091052477,0.020491803278688523,0.9795081967213115,7.4592861071044245
wavelet-LHH_firstorder_Mean,0.040305163052322394,0.2097388280928135,0.04653168886111151,0.75,0.25,1.9678818049576956
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.18463544760017714,0.29854403622448444,0.04519083448175307,0.5655737704918032,0.4344262295081967,0.10273851588482666
square_ngtdm_Strength,0.01823468791530851,0.29436139058321714,0.04368096910510954,0.9426229508196722,0.05737704918032787,4.885509651066592
wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.03813402887513922,0.24803327763453126,0.04272418965025931,0.29508196721311475,0.7049180327868853,2.9701188881394898
wavelet-HHL_firstorder_Mean,0.07693410729096263,0.15182339999824762,0.040892686182132966,0.30327868852459017,0.6967213114754098,0.9448965989730399
squareroot_ngtdm_Complexity,0.015208718117887588,0.31118712755385786,0.04086049257079995,0.4180327868852459,0.5819672131147541,6.285228490364777
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,0.11942340533321608,0.21567391715943812,0.04075926937317551,0.3729508196721312,0.6270491803278688,0.7121635042698861
wavelet-LHL_glcm_Idmn,0.018395327545757803,0.27782757150009274,0.037403726380680305,0.889344262295082,0.11065573770491803,5.581507832344778
log-sigma-2-0-mm-3D_firstorder_90Percentile,0.04004478567722635,0.1512215243652463,0.036215209862788485,0.47540983606557374,0.5245901639344263,1.4710976372003892
original_gldm_SmallDependenceHighGrayLevelEmphasis,0.016123768217159336,0.2091424757242203,0.03456489562514612,0.8975409836065574,0.10245901639344263,3.6874147654029406
lbp-3D-k_glszm_LargeAreaEmphasis,0.04409549953851112,0.2193507209420204,0.0344389775695213,0.29098360655737704,0.7090163934426229,1.8136257959843074
log-sigma-3-0-mm-3D_firstorder_Maximum,0.03394445248322231,0.1513894799351692,0.033245497985432845,0.680327868852459,0.319672131147541,1.862037357507506
squareroot_gldm_SmallDependenceLowGrayLevelEmphasis,0.04975111017633442,0.134461343344301,0.032916293438007685,0.3319672131147541,0.6680327868852459,0.7497786547806818
square_firstorder_Uniformity,0.03377390658837875,0.17945174515247345,0.032751963187437526,0.6680327868852459,0.3319672131147541,2.0002485619790016
wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.13589425677643543,0.2222043497953564,0.03228063784907359,0.4713114754098361,0.5286885245901639,0.2155504206441015
wavelet-HHL_glcm_ClusterProminence,0.03308140485215294,0.19745974499732255,0.032166850654575446,0.7377049180327869,0.26229508196721313,2.3830560721533924
logarithm_glszm_SizeZoneNonUniformityNormalized,0.10841593468298405,0.20019845016300677,0.03186101209241054,0.5409836065573771,0.45901639344262296,1.2152742616837875
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.01441370281497721,0.222303114682436,0.031806922901291446,0.9467213114754098,0.05327868852459016,5.813245517423724
wavelet-HHH_firstorder_Skewness,0.024219367036168477,0.15977962605655194,0.030978884001000732,0.319672131147541,0.680327868852459,3.438220645266867
original_ngtdm_Strength,0.04773040721547925,0.13075273141264915,0.0305027212671459,0.45081967213114754,0.5491803278688525,0.8119085081110439
z_center,0.01758135035916493,0.16320273414254188,0.02941899502569246,0.39344262295081966,0.6065573770491803,3.5447240855137108
original_glszm_SmallAreaHighGrayLevelEmphasis,0.032874374423943226,0.1430150518938899,0.02914593657454972,0.48360655737704916,0.5163934426229508,1.430426482945985
log-sigma-5-0-mm-3D_glszm_SmallAreaEmphasis,0.039027894132047304,0.16904348044656217,0.028889041409752375,0.32786885245901637,0.6721311475409836,1.7003442812052025
wavelet-HHL_glszm_LargeAreaEmphasis,0.03348366490420197,0.13083718411624431,0.028092974256800768,0.639344262295082,0.36065573770491804,1.4638809919776123
lbp-2D_glszm_ZoneVariance,0.013241997109268093,0.2193036887049675,0.027872235078624324,0.04918032786885246,0.9508196721311475,5.717926204099499
wavelet-LLL_gldm_DependenceVariance,0.02410866635964158,0.16913764474913479,0.027647387220250626,0.7663934426229508,0.2336065573770492,3.020308497059255
wavelet-LLH_firstorder_Entropy,0.022934608742457306,0.1692791238427162,0.027561010171255874,0.27049180327868855,0.7295081967213115,3.0249757863958373
wavelet-HLL_firstorder_Maximum,0.067031341603667,0.1071019533649087,0.02726018825186691,0.39344262295081966,0.6065573770491803,0.501424216691852
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.02019517108672071,0.15217126093804836,0.026513579051036722,0.8770491803278688,0.12295081967213115,3.973647388942945
gradient_gldm_DependenceVariance,0.018667555777041142,0.187399968393147,0.026369043082888777,0.27049180327868855,0.7295081967213115,3.5461109689790913
lbp-3D-k_glszm_GrayLevelNonUniformity,0.019371531769389026,0.1378656590729952,0.025821078402700214,0.8729508196721312,0.12704918032786885,3.3664836266245555
wavelet-HHH_glszm_SmallAreaHighGrayLevelEmphasis,0.022161722148603503,0.12718015603721142,0.02562328973116894,0.7745901639344263,0.22540983606557377,2.90550188110206
wavelet-HHH_firstorder_Mean,0.023406394989664868,0.15715287454426288,0.024787572776151953,0.7827868852459017,0.21721311475409835,2.6730286774736984
lbp-2D_firstorder_Kurtosis,0.04961605293080824,0.12477314915508032,0.02437206348797153,0.6434426229508197,0.35655737704918034,0.9017514270516531
wavelet-LLL_glszm_SizeZoneNonUniformity,0.05990349345144885,0.12102593213319779,0.024292449434955364,0.5614754098360656,0.4385245901639344,0.47534906137678684
wavelet-HLL_firstorder_Skewness,0.022168575876047,0.11533592749387026,0.02404050292437697,0.6762295081967213,0.3237704918032787,2.112543199418526
log-sigma-5-0-mm-3D_glszm_ZoneEntropy,0.01606119599702412,0.1467665508389473,0.02372171313210123,0.8852459016393442,0.11475409836065574,4.341409611444621
gradient_glszm_GrayLevelNonUniformityNormalized,0.04541808296941591,0.1120736825466156,0.023527406694097593,0.4959016393442623,0.5040983606557377,0.2504409887125487
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.032314484160943166,0.055384199619293216,0.022810660720902452,0.6188524590163934,0.38114754098360654,-0.5267715719491439
lbp-3D-m1_firstorder_Skewness,0.012883069951031884,0.13388494923710823,0.02265786894354843,0.8852459016393442,0.11475409836065574,4.317546972427207
wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,0.011291189209355785,0.16500160127878188,0.02224802982863181,0.9057377049180327,0.0942622950819672,5.548694888328274
lbp-3D-m2_firstorder_Median,0.013225487396884393,0.12329840242862701,0.022192234974247948,0.6434426229508197,0.35655737704918034,3.577773710765244
original_shape_Maximum2DDiameterColumn,0.006205785984524582,0.15813578836619854,0.021734763865728642,0.05327868852459016,0.9467213114754098,5.958428031043553
wavelet-LHL_firstorder_Skewness,0.011106901684657632,0.1552146317064762,0.02130444872550086,0.9344262295081968,0.06557377049180328,5.549753444917422
log-sigma-5-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.045250709789955885,0.10259867776185275,0.020985939902505343,0.4344262295081967,0.5655737704918032,0.18979594372703326
log-sigma-4-0-mm-3D_glcm_Idn,0.018831638622357278,0.08120049387216569,0.020795652401293777,0.1762295081967213,0.8237704918032787,2.3629705039364515
wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.025189779342732362,0.134644449967891,0.020738152992021804,0.5450819672131147,0.45491803278688525,2.15873296398057
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.019986639709257698,0.08668985009193421,0.020661629723331413,0.7131147540983607,0.28688524590163933,2.307876371468995
original_glrlm_RunLengthNonUniformity,0.006352585729394777,0.14055762402713298,0.02044358450784203,0.9631147540983607,0.036885245901639344,5.703032611271549
wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.01603547317226374,0.13648880757391452,0.02037309773516243,0.7459016393442623,0.2540983606557377,3.517398758611943
original_glszm_SizeZoneNonUniformityNormalized,0.030123921969378777,0.0813227865099907,0.02027383260478716,0.610655737704918,0.38934426229508196,0.5730251878046022
wavelet-HHH_firstorder_Kurtosis,0.013621686300793344,0.11956249319016933,0.019531369802079458,0.18032786885245902,0.819672131147541,4.043924319242274
log-sigma-1-0-mm-3D_gldm_DependenceVariance,0.02033847312923887,0.08005646917968988,0.019223209147221927,0.6311475409836066,0.36885245901639346,1.3101180551775047
diagnostics_Image-original_Maximum,0.009668887167191888,0.13775896995328366,0.018871741321882907,0.1721311475409836,0.8278688524590164,5.352822589320449
gradient_glszm_SmallAreaLowGrayLevelEmphasis,0.016004458574795745,0.0888925800472498,0.018530346873144546,0.2540983606557377,0.7459016393442623,2.5300148062549406
square_glcm_Idmn,0.023829203938424113,0.13367640778422354,0.0183631420985096,0.4262295081967213,0.5737704918032787,2.923038394760482
wavelet-LHL_ngtdm_Complexity,0.02159843446810912,0.09033726207911968,0.01806341390359631,0.6475409836065574,0.3524590163934426,1.4628935575295785
log-sigma-2-0-mm-3D_firstorder_Skewness,0.011107406568347068,0.11699632257223129,0.018057554082823578,0.6557377049180327,0.3442622950819672,3.9270079718070714
original_shape_Flatness,0.009262219355899663,0.11082760339602828,0.017893838227718804,0.7336065573770492,0.26639344262295084,4.0914308110397934
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.01789964113277611,0.10982003260403872,0.017505447920994968,0.4713114754098361,0.5286885245901639,3.5957622436825547
squareroot_glszm_GrayLevelVariance,0.017411808359606547,0.0686429713666439,0.017133415145244062,0.5778688524590164,0.42213114754098363,1.7087789741444144
wavelet-LHH_glcm_Imc2,0.010358523554817495,0.10456378072500229,0.01702421921358168,0.6229508196721312,0.3770491803278688,4.254021251406382
wavelet-HLL_firstorder_10Percentile,0.013112401594484213,0.09433914057910442,0.016894125946138386,0.5163934426229508,0.48360655737704916,3.3947896627546243
log-sigma-4-0-mm-3D_firstorder_Skewness,0.033564873129820254,0.07616954278200865,0.0165283603387853,0.45491803278688525,0.5450819672131147,0.43916548528589255
wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.012390461150007182,0.0804972556233406,0.016487383863182506,0.5204918032786885,0.47950819672131145,3.2755872977460685
wavelet-LLL_glcm_Idmn,0.010341200287621765,0.10782424427568912,0.01632560108270597,0.6024590163934426,0.3975409836065574,3.995630190948376
log-sigma-5-0-mm-3D_glszm_ZoneVariance,0.018392549588852627,0.0609997396916151,0.016216230239090367,0.5655737704918032,0.4344262295081967,1.5500171352185779
wavelet-HLL_gldm_LargeDependenceEmphasis,0.019081573007460374,0.06333649212494492,0.016199910083474715,0.5450819672131147,0.45491803278688525,0.9533280793124286
wavelet-HHL_firstorder_Median,0.013739039384088164,0.06530332714319229,0.015649812116901543,0.18032786885245902,0.819672131147541,2.5702877716669468
log-sigma-1-0-mm-3D_glcm_Correlation,0.008789743285504035,0.09940980188548565,0.015292526916113413,0.6516393442622951,0.3483606557377049,4.31295605903633
wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.008325273459739073,0.09897958569228649,0.015269976344689627,0.13934426229508196,0.860655737704918,4.6957331105976445
wavelet-HHL_glszm_ZoneEntropy,0.014419188399801084,0.07489585570991039,0.015187077419355136,0.3524590163934426,0.6475409836065574,2.0739105129881374
square_ngtdm_Busyness,0.04809390119597555,0.06786203496158123,0.015112160780406326,0.36885245901639346,0.6311475409836066,0.54362367086681
log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.02133245095671686,0.04911639921367168,0.015056378852873972,0.2540983606557377,0.7459016393442623,1.0322537040772382
wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.01145882672309634,0.07517929337918758,0.015009915486637916,0.09016393442622951,0.9098360655737705,3.727072417328322
gradient_ngtdm_Busyness,0.011189955411952165,0.07663559891283513,0.01493807746609264,0.6598360655737705,0.3401639344262295,3.1625301619111243
square_glcm_ClusterShade,0.014399561777092536,0.0764504224061966,0.01434739877567609,0.20081967213114754,0.7991803278688525,2.5848254408061155
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,0.008881691269381884,0.08283247295767068,0.014299438302672883,0.860655737704918,0.13934426229508196,4.154310539331763
wavelet-LLH_glszm_GrayLevelNonUniformity,0.017852457043138457,0.05356108389794827,0.01428839538288701,0.639344262295082,0.36065573770491804,1.375479515343097
log-sigma-3-0-mm-3D_ngtdm_Strength,0.026009310474771896,0.0484689524769783,0.014265182365143616,0.38524590163934425,0.6147540983606558,0.4509520252292278
original_gldm_SmallDependenceEmphasis,0.009267452399505922,0.056407774649560455,0.014205295483626146,0.8975409836065574,0.10245901639344263,2.855344342528403
wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.027821239449148712,0.06276288352906705,0.014137553893643033,0.6229508196721312,0.3770491803278688,0.9925981741026842
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.01655827674083417,0.05261911533772946,0.013776441151690745,0.21721311475409835,0.7827868852459017,1.7618012105868135
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.003906005393927451,0.07695428904145957,0.013689816696133278,0.04918032786885246,0.9508196721311475,5.005252022418125
squareroot_firstorder_Energy,0.016781404784300392,0.05870345115661621,0.013629041845033813,0.5286885245901639,0.4713114754098361,1.9283419531448829
logarithm_glszm_SizeZoneNonUniformity,0.011820991514117054,0.06447114743292331,0.013400398973016205,0.26229508196721313,0.7377049180327869,2.6643281431007524
log-sigma-5-0-mm-3D_firstorder_Skewness,0.007577173045424164,0.06611274182796478,0.013203799389030173,0.14754098360655737,0.8524590163934426,3.6032950949029448
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.00923867928226798,0.07448023550212383,0.012924655750313395,0.7786885245901639,0.22131147540983606,3.769888711420375
original_shape_Elongation,0.0134752335900166,0.04570533514022827,0.01287823145273949,0.27459016393442626,0.7254098360655737,1.794601918182798
log-sigma-4-0-mm-3D_glszm_ZoneEntropy,0.007746796933170711,0.07202106475830078,0.012721192942650563,0.8278688524590164,0.1721311475409836,3.7820652841192612
log-sigma-3-0-mm-3D_firstorder_Entropy,0.003911104354640981,0.11701218128204345,0.012661981236536472,0.01639344262295082,0.9836065573770492,8.76010339677792
logarithm_gldm_SmallDependenceLowGrayLevelEmphasis,0.026011630528774476,0.04529888246208429,0.012461378508477462,0.4918032786885246,0.5081967213114754,-0.07308785770399545
log-sigma-1-0-mm-3D_firstorder_Skewness,0.00617119882072581,0.08582541115581989,0.012457115761668126,0.13114754098360656,0.8688524590163934,4.797364245102191
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,0.008436707466226216,0.06007216364145279,0.012438240896288692,0.8483606557377049,0.15163934426229508,3.3245392107761647
log-sigma-4-0-mm-3D_glszm_ZonePercentage,0.009456515859022407,0.06310321867465973,0.012224168571120126,0.5983606557377049,0.4016393442622951,3.41589213968949
log-sigma-4-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.009391441947711842,0.05320073515176773,0.012061129403776598,0.5491803278688525,0.45081967213114754,2.5795644585794584
wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.015312070041326212,0.05479843024164438,0.011962149060180583,0.4098360655737705,0.5901639344262295,1.5157891753768078
wavelet-HLL_glcm_Imc1,0.011860620999349982,0.05110573161393404,0.0118655638986382,0.29508196721311475,0.7049180327868853,1.7069273169228605
wavelet-HHH_firstorder_Entropy,0.01212728008914158,0.05323637738823891,0.011678020105526267,0.5901639344262295,0.4098360655737705,2.1196971011932315
log-sigma-5-0-mm-3D_glszm_GrayLevelNonUniformity,0.013373845509085488,0.05861094765365124,0.011668382539919836,0.5081967213114754,0.4918032786885246,1.7765415480734748
